id,chr,pos,cm
4894,3,3171502,8.110239
4895,3,3240356,8.142963
4896,3,3259432,8.32984
4897,3,3363379,8.509175
4898,3,3366612,8.585802
4899,3,3403133,8.613296
4900,3,3418355,8.709939
4901,3,3529055,8.79892
4902,3,3557456,8.912025
4903,3,3560143,9.126275
4904,3,3586131,9.197188
4905,3,3588417,9.33332
4906,3,3699874,9.529412
4907,3,3701096,9.600122
4908,3,3741831,9.693804
4909,3,3745964,9.757067
4910,3,3798319,9.816429
4911,3,3801627,9.890403
4912,3,3839711,9.958444
4913,3,3844692,10.021821
4914,3,4105446,10.273079
4915,3,4108261,10.447651
4916,3,4430024,10.65818
4917,3,4432033,10.777716
4918,3,4565456,10.900132
4919,3,4588300,11.049514
4920,3,4608360,11.068322
4921,3,4611452,11.231205
4922,3,4665228,11.371884
4923,3,4666434,11.443275
4924,3,4695680,11.51494
4925,3,4698203,11.633815
4926,3,4777544,11.7555
4927,3,4782503,11.85373
4928,3,4791679,11.875382
4929,3,4793520,11.94558
4930,3,4837269,12.04337
4931,3,4852238,12.226679
4932,3,4876661,12.289951
4933,3,4880300,12.474393
4934,3,4923848,12.508191
4935,3,5060210,12.856685
4936,3,5082955,13.097822
4937,3,5107167,13.148357
4938,3,5122629,13.352699
4939,3,5148635,13.406713
4940,3,5164769,13.576492
4941,3,5270654,13.686455
4942,3,5282534,13.806704
4943,3,5367819,13.923871
4944,3,5375009,14.023839
4945,3,5410310,14.052113
4946,3,5417548,14.152354
4947,3,5496096,14.270721
4948,3,5499405,14.437561
4949,3,5564805,14.521976
4950,3,5571721,14.589434
4951,3,5576500,14.72285
4952,3,5595582,14.748488
4953,3,5597045,14.812753
4954,3,5712751,14.925561
4955,3,5741702,15.057795
4956,3,5798192,15.114005
4957,3,5802763,15.434898
4958,3,5884714,15.540571
4959,3,5901663,15.649473
4960,3,6081942,15.774056
4961,3,6084766,15.893932
4962,3,6136018,15.994658
4963,3,6138394,16.127896
4964,3,6225016,16.21571
4965,3,6227785,16.320959
4966,3,6249925,16.408848
4967,3,6421034,16.524718
4968,3,6423320,16.663134
4969,3,6436873,16.801811
4970,3,6487520,16.910599
4971,3,6724424,16.989568
4972,3,6728877,17.064361
4973,3,6841868,17.214908
4974,3,6845968,17.326671
4975,3,6867518,17.355969
4976,3,6873267,17.495549
4977,3,6903297,17.543001
4978,3,6907193,17.649141
4979,3,6923647,17.668625
4980,3,6925815,17.766341
4981,3,7004146,17.830738
4982,3,7006960,18.016496
4983,3,7014131,18.039454
4984,3,7017919,18.137109
4985,3,7026273,18.161436
4986,3,7029628,18.337404
4987,3,7082623,18.379995
4988,3,7084277,18.514958
4989,3,7371887,18.777755
4990,3,7373336,18.861345
4991,3,7419156,18.915751
4992,3,7421816,18.987279
4993,3,7509715,19.06633
4994,3,7511316,19.190544
4995,3,7527372,19.206795
4996,3,7529555,19.372456
4997,3,7685663,19.515544
4998,3,7687818,19.661574
4999,3,7817300,19.770009
5000,3,7851959,19.917436
5001,3,7990011,20.011508
5002,3,7991981,20.079422
5003,3,8097542,20.228331
5004,3,8098962,20.294146
5005,3,8291525,20.485654
5006,3,8294862,20.647623
5007,3,8325621,20.678461
5008,3,8327887,20.781693
5009,3,8389451,20.83072
5010,3,8391785,20.906805
5011,3,8598670,21.086314
5012,3,8647462,21.203757
5013,3,8649639,21.298828
5014,3,8671807,21.356707
5015,3,8687378,21.652187
5016,3,8711963,21.68313
5017,3,8740358,21.846112
5018,3,8764300,22.073413
5019,3,8775661,22.351781
5020,3,8816344,22.612217
5021,3,9029886,22.77655
5022,3,9119182,23.034312
5023,3,9122948,23.118815
5024,3,9194282,23.217387
5025,3,9200944,23.349051
5026,3,9241749,23.413648
5027,3,9248379,23.613596
5028,3,9299844,23.682776
5029,3,9301595,23.75735
5030,3,9342231,23.794191
5031,3,9345218,23.89704
5032,3,9381122,23.975156
5033,3,9539296,24.011063
5034,3,9548004,24.116076
5035,3,9646987,24.189891
5036,3,9656299,24.293285
5037,3,9748636,24.337504
5038,3,9772839,24.420586
5039,3,9896259,24.490871
5040,3,9901479,24.572666
5041,3,9969328,24.618421
5042,3,9972493,24.725894
5043,3,10203562,24.774205
5044,3,10215950,24.947933
5045,3,10374986,25.10857
5046,3,10526438,25.381398
5047,3,10528910,25.525672
5048,3,10628696,25.655974
5049,3,10631529,25.749151
5050,3,10666169,25.817548
5051,3,10672963,25.943288
5052,3,10675732,26.088048
5053,3,10780071,26.148996
5054,3,10821474,26.269996
5055,3,10823781,26.353126
5056,3,10948331,26.429
5057,3,11018595,26.599337
5058,3,11020914,26.760745
5059,3,11039309,26.780177
5060,3,11041308,26.845405
5061,3,11066055,26.868988
5062,3,11075912,27.109547
5063,3,11092828,27.138378
5064,3,11104399,27.331362
5065,3,11222407,27.439551
5066,3,11224699,27.500895
5067,3,11247260,27.571124
5068,3,11605373,27.649737
5069,3,11624211,27.694263
5070,3,11625961,27.762034
5071,3,11711190,27.880026
5072,3,11714521,27.941363
5073,3,11772784,28.000143
5074,3,11809955,28.178492
5075,3,11815740,28.326697
5076,3,11880760,28.370117
5077,3,11909227,28.483527
5078,3,11912635,28.569173
5079,3,11955108,28.65278
5080,3,11957005,28.738722
5081,3,12024543,28.804047
5082,3,12026709,28.862255
5083,3,12475088,28.976571
5084,3,12511695,29.087752
5085,3,12859500,29.185082
5086,3,12861608,29.326885
5087,3,13045479,29.478768
5088,3,13047602,29.585928
5089,3,13074011,29.732188
5090,3,13152176,29.8423
5091,3,13154810,29.955172
5092,3,13214507,30.045154
5093,3,13218414,30.18728
5094,3,13275607,30.274743
5095,3,13287430,30.521928
5096,3,13527134,30.639129
5097,3,13533582,30.794761
5098,3,13577456,30.880743
5099,3,13579425,30.964366
5100,3,13659897,31.079004
5101,3,13662897,31.146819
5102,3,13830010,31.358668
5103,3,13857577,31.485966
5104,3,13858799,31.57748
5105,3,13925440,31.680075
5106,3,14241290,31.730793
5107,3,14308629,31.826994
5108,3,14310763,31.920213
5109,3,14447973,32.14558
5110,3,14452800,32.305742
5111,3,14468767,32.484809
5112,3,14524270,32.604613
5113,3,14538339,32.821697
5114,3,14626889,32.941268
5115,3,14665333,33.112511
5116,3,14670155,33.203119
5117,3,14773267,33.256549
5118,3,14816745,33.377664
5119,3,14818821,33.548638
5120,3,14958074,33.650507
5121,3,14981262,33.831684
5122,3,15312860,33.960785
5123,3,15340747,34.07489
5124,3,15342663,34.148237
5125,3,15389895,34.223161
5126,3,16084689,34.404287
5127,3,16095977,34.485519
5128,3,16133383,34.498519
5129,3,16147913,34.606675
5130,3,16280076,34.758517
5131,3,16284694,34.858931
5132,3,16398797,34.919465
5133,3,16401146,34.970143
5134,3,16471096,35.069397
5135,3,16477573,35.152771
5136,3,16663603,35.307066
5137,3,16666312,35.444776
5138,3,16885602,35.680702
5139,3,17151806,35.818251
5140,3,17158597,35.95472
5141,3,17180725,35.980733
5142,3,17190733,36.072174
5143,3,17221017,36.161318
5144,3,17887988,36.21508
5145,3,17892481,36.296102
5146,3,18384497,36.426116
5147,3,18459188,36.552536
5148,3,18602534,36.625253
5149,3,18604810,36.764172
5150,3,18610179,36.848676
5151,3,18825669,36.919506
5152,3,18827993,36.984162
5153,3,18886041,37.042177
5154,3,18887665,37.10908
5155,3,18928109,37.130389
5156,3,18931135,37.261464
5157,3,19027293,37.31026
5158,3,19030914,37.442899
5159,3,19122845,37.475747
5160,3,19178441,37.692474
5161,3,19312697,37.77673
5162,3,19788213,37.933261
5163,3,19790466,38.087652
5164,3,20082969,38.193743
5165,3,20093642,38.383864
5166,3,20754168,38.7632
5167,3,20755381,38.832574
5168,3,20848704,38.9434
5169,3,20851125,38.984968
5170,3,20951147,39.026228
5171,3,20954896,39.198566
5172,3,21462510,39.482357
5173,3,21471906,39.637725
5174,3,21522703,39.711786
5175,3,21525138,39.852651
5176,3,21642674,39.940604
5177,3,21645256,40.040322
5178,3,21783136,40.190405
5179,3,21789570,40.351662
5180,3,21866736,40.461804
5181,3,21869432,40.65125
5182,3,21899165,40.678626
5183,3,21900639,40.744634
5184,3,22103304,40.961286
5185,3,22105044,41.083015
5186,3,22154424,41.152641
5187,3,22157610,41.291737
5188,3,22203294,41.343431
5189,3,22205176,41.500542
5190,3,22416384,41.643339
5191,3,22417757,41.70478
5192,3,22583487,41.826781
5193,3,22586401,41.915201
5194,3,22642959,41.95063
5195,3,22648301,42.05923
5196,3,23122242,42.257794
5197,3,23253341,42.369628
5198,3,23648116,42.449195
5199,3,23655487,42.614853
5200,3,23670620,42.634577
5201,3,23683479,42.798715
5202,3,23716772,42.96211
5203,3,23803541,43.166799
5204,3,23806758,43.26079
5205,3,24188706,43.438336
5206,3,24191199,43.532268
5207,3,24277049,43.667648
5208,3,24280777,43.770246
5209,3,24357243,43.874594
5210,3,24359539,44.01707
5211,3,24408004,44.061597
5212,3,24411856,44.12969
5213,3,24495381,44.183859
5214,3,24502012,44.258556
5215,3,24561894,44.321315
5216,3,24568345,44.395286
5217,3,24639569,44.449678
5218,3,24645974,44.575095
5219,3,24718439,44.655686
5220,3,24722308,44.768444
5221,3,24757147,44.821575
5222,3,24761188,44.955507
5223,3,24833751,45.017362
5224,3,24836454,45.089031
5225,3,24878349,45.114063
5226,3,24881433,45.178936
5227,3,25075591,45.417408
5228,3,25077674,45.500728
5229,3,25326083,45.619997
5230,3,25328838,45.722567
5231,3,25459497,45.842729
5232,3,25461836,45.954731
5233,3,25508064,46.074982
5234,3,25514276,46.257014
5235,3,25630857,46.477067
5236,3,25726528,46.490849
5237,3,25730461,46.612116
5238,3,25930204,46.694862
5239,3,25933984,46.794351
5240,3,26017607,46.897409
5241,3,26393305,47.003643
5242,3,26401189,47.081567
5243,3,26543080,47.142766
5244,3,26548343,47.351513
5245,3,26638378,47.440844
5246,3,26639596,47.499231
5247,3,26876818,47.622399
5248,3,26878587,47.769508
5249,3,26903036,47.80129
5250,3,26905265,47.940223
5251,3,27034213,48.024865
5252,3,27038340,48.146288
5253,3,27590422,48.258046
5254,3,27612852,48.342979
5255,3,27658320,48.374781
5256,3,27663067,48.477198
5257,3,27829311,48.630039
5258,3,27839134,48.722387
5259,3,27842287,48.835193
5260,3,27943615,48.874691
5261,3,27978488,49.01691
5262,3,28040722,49.078608
5263,3,28043715,49.215071
5264,3,28120783,49.311857
5265,3,28130472,49.41061
5266,3,28647903,49.561684
5267,3,28650238,49.693578
5268,3,28885804,49.913669
5269,3,28890628,49.993826
5270,3,29016439,50.056059
5271,3,29020122,50.214202
5272,3,29140961,50.266292
5273,3,29143465,50.372928
5274,3,29210241,50.44735
5275,3,29221200,50.665831
5276,3,29318497,50.877668
5277,3,29320932,50.96459
5278,3,29407918,51.169293
5279,3,29415650,51.324164
5280,3,29431425,51.413122
5281,3,29707118,51.64555
5282,3,29708788,51.749467
5283,3,29809958,51.801379
5284,3,29814444,51.964877
5285,3,29876233,52.023555
5286,3,29882996,52.104137
5287,3,29992733,52.337586
5288,3,30197892,52.462551
5289,3,30201609,52.582633
5290,3,30267512,52.680593
5291,3,30269310,52.805366
5292,3,30288996,52.896935
5293,3,30483367,53.031949
5294,3,30530969,53.143569
5295,3,30534467,53.222085
5296,3,30565447,53.265358
5297,3,30568556,53.341995
5298,3,30659119,53.44405
5299,3,30663987,53.520328
5300,3,30717661,53.616127
5301,3,30746868,53.742689
5302,3,31064485,53.999262
5303,3,31066725,54.046944
5304,3,31269952,54.175398
5305,3,31276858,54.29056
5306,3,31554897,54.559926
5307,3,31721774,54.599623
5308,3,31733345,54.77789
5309,3,31846251,54.890318
5310,3,31850158,54.966903
5311,3,31852083,55.082598
5312,3,31908377,55.167003
5313,3,31960866,55.376944
5314,3,32234547,55.60486
5315,3,32238240,55.727154
5316,3,32291203,55.93866
5317,3,32349801,56.005204
5318,3,32358003,56.165518
5319,3,32368740,56.189749
5320,3,32378929,56.374664
5321,3,32466487,56.544955
5322,3,32633004,56.621531
5323,3,32637097,56.719543
5324,3,32844155,56.794983
5325,3,32850921,56.92048
5326,3,33013066,57.039721
5327,3,33015289,57.090061
5328,3,33254042,57.328024
5329,3,33256616,57.438309
5330,3,33966831,57.620546
5331,3,33972533,57.704907
5332,3,33986250,57.713408
5333,3,33991181,57.866238
5334,3,34403194,58.095181
5335,3,34810989,58.175367
5336,3,34814789,58.313256
5337,3,35244870,58.472573
5338,3,35285588,58.609294
5339,3,35913342,58.825661
5340,3,35914589,58.889349
5341,3,36027981,59.014389
5342,3,36033787,59.122703
5343,3,36411419,59.31291
5344,3,36417793,59.387895
5345,3,36484823,59.418976
5346,3,36487492,59.549613
5347,3,36738804,59.668135
5348,3,36798989,59.775963
5349,3,36800257,59.826476
5350,3,36831830,59.871109
5351,3,36833883,59.992003
5352,3,36966067,60.096437
5353,3,37456380,60.128281
5354,3,37529636,60.197501
5355,3,37537166,60.269073
5356,3,37670876,60.409043
5357,3,37814550,60.450681
5358,3,37837218,60.573159
5359,3,38161691,60.799793
5360,3,38352450,60.847435
5361,3,38357817,60.95521
5362,3,38440237,61.050548
5363,3,38601556,61.080986
5364,3,38609334,61.178467
5365,3,38724849,61.379251
5366,3,38726685,61.498634
5367,3,38862148,61.641799
5368,3,38864387,61.759718
5369,3,39185248,61.808243
5370,3,39326283,62.015738
5371,3,39601272,62.134953
5372,3,39604285,62.288741
5373,3,39739975,62.336669
5374,3,39745531,62.420886
5375,3,39843119,62.486691
5376,3,39849382,62.546312
5377,3,40242390,62.779923
5378,3,40794565,62.93512
5379,3,40796649,62.989502
5380,3,40894398,63.072557
5381,3,40900521,63.176599
5382,3,41017070,63.226548
5383,3,41021263,63.380734
5384,3,41063158,63.426869
5385,3,41066528,63.519229
5386,3,41710701,63.84686
5387,3,42184173,63.931725
5388,3,42185562,64.015144
5389,3,42334157,64.159221
5390,3,42335661,64.218542
5391,3,42377442,64.252157
5392,3,42378540,64.312113
5393,3,42415470,64.356411
5394,3,42418113,64.549806
5395,3,42534042,64.658832
5396,3,42541598,64.735914
5397,3,42580706,64.793444
5398,3,43195379,65.029272
5399,3,43202378,65.16346
5400,3,43250443,65.243559
5401,3,43767042,65.333244
5402,3,43803255,65.413633
5403,3,44104875,65.533055
5404,3,44125372,65.912593
5405,3,44138031,65.921792
5406,3,44141157,66.002832
5407,3,44170446,66.170457
5408,3,44909631,66.263203
5409,3,45130132,66.361647
5410,3,45163449,66.553581
5411,3,45168882,66.707573
5412,3,45186720,66.799407
5413,3,45449949,67.0255
5414,3,45818220,67.204604
5415,3,45822437,67.351131
5416,3,45841068,67.43395
5417,3,46621793,67.704604
5418,3,46657162,67.771834
5419,3,46659860,67.824946
5420,3,46982737,67.978293
5421,3,48369034,68.060194
5422,3,48770732,68.163595
5423,3,51824167,68.365946
5424,3,51837850,68.429555
5425,3,52210700,68.562124
5426,3,52217704,68.664946
5427,3,53175017,68.819603
5428,3,53179754,68.924504
5429,3,53284437,69.057322
5430,3,53538107,69.105741
5431,3,53598080,69.193075
5432,3,53602285,69.279124
5433,3,53637695,69.367168
5434,3,53738774,69.424711
5435,3,53741287,69.509771
5436,3,53832903,69.584397
5437,3,53888988,69.726014
5438,3,54077078,69.822129
5439,3,54084917,69.98646
5440,3,54166320,70.033118
5441,3,54173258,70.244502
5442,3,54264513,70.331408
5443,3,54298050,70.445989
5444,3,54378600,70.486343
5445,3,54381071,70.610327
5446,3,54485609,70.651531
5447,3,54489281,70.819713
5448,3,54585416,70.863678
5449,3,54590544,70.945624
5450,3,54638107,71.054478
5451,3,54641020,71.206675
5452,3,54817204,71.26482
5453,3,54819686,71.325099
5454,3,54881581,71.370166
5455,3,54919480,71.527689
5456,3,55007935,71.585068
5457,3,55011376,71.644579
5458,3,55181282,71.840095
5459,3,55223525,71.944875
5460,3,55224946,71.99424
5461,3,55267443,72.029877
5462,3,55269268,72.107067
5463,3,55345677,72.194492
5464,3,55351198,72.377737
5465,3,55615260,72.554318
5466,3,55620667,72.74973
5467,3,55732594,72.89281
5468,3,55736867,73.025418
5469,3,55801088,73.063673
5470,3,55802668,73.189001
5471,3,55935470,73.286669
5472,3,56432235,73.425681
5473,3,56434744,73.504278
5474,3,56525277,73.531222
5475,3,56527268,73.58116
5476,3,56826791,73.663181
5477,3,56845727,73.719009
5478,3,56849749,73.799522
5479,3,56953624,73.887908
5480,3,56958358,74.01257
5481,3,57073070,74.080716
5482,3,57074218,74.131097
5483,3,57219344,74.266902
5484,3,57920128,74.328526
5485,3,58159893,74.578546
5486,3,58456811,74.657366
5487,3,58549297,74.754236
5488,3,58558769,74.914837
5489,3,58700496,75.117299
5490,3,58707117,75.288143
5491,3,59090690,75.313416
5492,3,59232354,75.407752
5493,3,59235763,75.509029
5494,3,59407977,75.676261
5495,3,59410961,75.853091
5496,3,59463037,75.998642
5497,3,59467599,76.106842
5498,3,59555396,76.165694
5499,3,59570054,76.262163
5500,3,59659658,76.311486
5501,3,59662778,76.374568
5502,3,59774914,76.671491
5503,3,59777008,76.787194
5504,3,59889113,76.944367
5505,3,59904811,77.064441
5506,3,59998714,77.203107
5507,3,60016317,77.277272
5508,3,60018326,77.402994
5509,3,60112295,77.528619
