chr,pos,cm,increment_cm
3,7029628,18.337404,0.175968
3,7082623,18.379995,0.042591
3,7084277,18.514958,0.134963
3,7371887,18.777755,0.262797
3,7373336,18.861345,0.08359
3,7419156,18.915751,0.054406
3,7421816,18.987279,0.071528
3,7509715,19.06633,0.079051
3,7511316,19.190544,0.124214
3,7527372,19.206795,0.016251
3,7529555,19.372456,0.165661
3,7685663,19.515544,0.143088
3,7687818,19.661574,0.14603
3,7817300,19.770009,0.108435
3,7851959,19.917436,0.147427
3,7990011,20.011508,0.094072
3,7991981,20.079422,0.067914
3,8097542,20.228331,0.148909
3,8098962,20.294146,0.065815
3,8291525,20.485654,0.191508
3,8294862,20.647623,0.161969
3,8325621,20.678461,0.030838
3,8327887,20.781693,0.103232
3,8389451,20.83072,0.049027
3,8391785,20.906805,0.076085
3,8598670,21.086314,0.179509
3,8647462,21.203757,0.117443
3,8649639,21.298828,0.095071
3,8671807,21.356707,0.057879
3,8687378,21.652187,0.29548
3,8711963,21.68313,0.030943
3,8740358,21.846112,0.162982
3,8764300,22.073413,0.227301
3,8775661,22.351781,0.278368
3,8816344,22.612217,0.260436
3,9029886,22.77655,0.164333
3,9119182,23.034312,0.257762
3,9122948,23.118815,0.084503
3,9194282,23.217387,0.098572
3,9200944,23.349051,0.131664
3,9241749,23.413648,0.064597
3,9248379,23.613596,0.199948
3,9299844,23.682776,0.06918
3,9301595,23.75735,0.074574
3,9342231,23.794191,0.036841
3,9345218,23.89704,0.102849
3,9381122,23.975156,0.078116
3,9539296,24.011063,0.035907
3,9548004,24.116076,0.105013
3,9646987,24.189891,0.073815
3,9656299,24.293285,0.103394
3,9748636,24.337504,0.044219
3,9772839,24.420586,0.083082
3,9896259,24.490871,0.070285
3,9901479,24.572666,0.081795
3,9969328,24.618421,0.045755
3,9972493,24.725894,0.107473
3,10203562,24.774205,0.048311
3,10215950,24.947933,0.173728
3,10374986,25.10857,0.160637
3,10526438,25.381398,0.272828
3,10528910,25.525672,0.144274
3,10628696,25.655974,0.130302
3,10631529,25.749151,0.093177
3,10666169,25.817548,0.068397
3,10672963,25.943288,0.12574
3,10675732,26.088048,0.14476
3,10780071,26.148996,0.060948
3,10821474,26.269996,0.121
3,10823781,26.353126,0.08313
3,10948331,26.429,0.075874
3,11018595,26.599337,0.170337
3,11020914,26.760745,0.161408
3,11039309,26.780177,0.019432
3,11041308,26.845405,0.065228
3,11066055,26.868988,0.023583
3,11075912,27.109547,0.240559
3,11092828,27.138378,0.028831
3,11104399,27.331362,0.192984
3,11222407,27.439551,0.108189
3,11224699,27.500895,0.061344
3,11247260,27.571124,0.070229
3,11605373,27.649737,0.078613
3,11624211,27.694263,0.044526
3,11625961,27.762034,0.067771
3,11711190,27.880026,0.117992
3,11714521,27.941363,0.061337
3,11772784,28.000143,0.05878
3,11809955,28.178492,0.178349
3,11815740,28.326697,0.148205
3,11880760,28.370117,0.04342
3,11909227,28.483527,0.11341
3,11912635,28.569173,0.085646
3,11955108,28.65278,0.083607
3,11957005,28.738722,0.085942
3,12024543,28.804047,0.065325
3,12026709,28.862255,0.058208
3,12475088,28.976571,0.114316
3,12511695,29.087752,0.111181
3,12859500,29.185082,0.09733
3,12861608,29.326885,0.141803
3,13045479,29.478768,0.151883
3,13047602,29.585928,0.10716
3,13074011,29.732188,0.14626
3,13152176,29.8423,0.110112
3,13154810,29.955172,0.112872
3,13214507,30.045154,0.089982
3,13218414,30.18728,0.142126
3,13275607,30.274743,0.087463
3,13287430,30.521928,0.247185
3,13527134,30.639129,0.117201
3,13533582,30.794761,0.155632
3,13577456,30.880743,0.085982
3,13579425,30.964366,0.083623
3,13659897,31.079004,0.114638
3,13662897,31.146819,0.067815
3,13830010,31.358668,0.211849
3,13857577,31.485966,0.127298
3,13858799,31.57748,0.091514
3,13925440,31.680075,0.102595
3,14241290,31.730793,0.050718
3,14308629,31.826994,0.096201
3,14310763,31.920213,0.093219
3,14447973,32.14558,0.225367
3,14452800,32.305742,0.160162
3,14468767,32.484809,0.179067
3,14524270,32.604613,0.119804
3,14538339,32.821697,0.217084
3,14626889,32.941268,0.119571
3,14665333,33.112511,0.171243
3,14670155,33.203119,0.090608
3,14773267,33.256549,0.05343
3,14816745,33.377664,0.121115
3,14818821,33.548638,0.170974
3,14958074,33.650507,0.101869
3,14981262,33.831684,0.181177
3,15312860,33.960785,0.129101
3,15340747,34.07489,0.114105
3,15342663,34.148237,0.073347
3,15389895,34.223161,0.074924
3,16084689,34.404287,0.181126
3,16095977,34.485519,0.081232
3,16133383,34.498519,0.013
3,16147913,34.606675,0.108156
3,16280076,34.758517,0.151842
3,16284694,34.858931,0.100414
3,16398797,34.919465,0.060534
3,16401146,34.970143,0.050678
3,16471096,35.069397,0.099254
3,16477573,35.152771,0.083374
3,16663603,35.307066,0.154295
3,16666312,35.444776,0.13771
3,16885602,35.680702,0.235926
3,17151806,35.818251,0.137549
3,17158597,35.95472,0.136469
3,17180725,35.980733,0.026013
3,17190733,36.072174,0.091441
3,17221017,36.161318,0.089144
3,17887988,36.21508,0.053762
3,17892481,36.296102,0.081022
3,18384497,36.426116,0.130014
3,18459188,36.552536,0.12642
3,18602534,36.625253,0.072717
3,18604810,36.764172,0.138919
3,18610179,36.848676,0.084504
3,18825669,36.919506,0.07083
3,18827993,36.984162,0.064656
3,18886041,37.042177,0.058015
3,18887665,37.10908,0.066903
3,18928109,37.130389,0.021309
3,18931135,37.261464,0.131075
3,19027293,37.31026,0.048796
3,19030914,37.442899,0.132639
3,19122845,37.475747,0.032848
3,19178441,37.692474,0.216727
3,19312697,37.77673,0.084256
3,19788213,37.933261,0.156531
3,19790466,38.087652,0.154391
3,20082969,38.193743,0.106091
3,20093642,38.383864,0.190121
3,20754168,38.7632,0.379336
3,20755381,38.832574,0.069374
3,20848704,38.9434,0.110826
3,20851125,38.984968,0.041568
3,20951147,39.026228,0.04126
3,20954896,39.198566,0.172338
3,21462510,39.482357,0.283791
3,21471906,39.637725,0.155368
3,21522703,39.711786,0.074061
3,21525138,39.852651,0.140865
3,21642674,39.940604,0.087953
3,21645256,40.040322,0.099718
3,21783136,40.190405,0.150083
3,21789570,40.351662,0.161257
3,21866736,40.461804,0.110142
3,21869432,40.65125,0.189446
3,21899165,40.678626,0.027376
3,21900639,40.744634,0.066008
3,22103304,40.961286,0.216652
3,22105044,41.083015,0.121729
3,22154424,41.152641,0.069626
3,22157610,41.291737,0.139096
3,22203294,41.343431,0.051694
3,22205176,41.500542,0.157111
3,22416384,41.643339,0.142797
3,22417757,41.70478,0.061441
3,22583487,41.826781,0.122001
3,22586401,41.915201,0.08842
3,22642959,41.95063,0.035429
3,22648301,42.05923,0.1086
3,23122242,42.257794,0.198564
3,23253341,42.369628,0.111834
3,23648116,42.449195,0.079567
3,23655487,42.614853,0.165658
3,23670620,42.634577,0.019724
3,23683479,42.798715,0.164138
3,23716772,42.96211,0.163395
3,23803541,43.166799,0.204689
3,23806758,43.26079,0.093991
3,24188706,43.438336,0.177546
3,24191199,43.532268,0.093932
3,24277049,43.667648,0.13538
3,24280777,43.770246,0.102598
3,24357243,43.874594,0.104348
3,24359539,44.01707,0.142476
3,24408004,44.061597,0.044527
3,24411856,44.12969,0.068093
3,24495381,44.183859,0.054169
3,24502012,44.258556,0.074697
3,24561894,44.321315,0.062759
3,24568345,44.395286,0.073971
3,24639569,44.449678,0.054392
3,24645974,44.575095,0.125417
3,24718439,44.655686,0.080591
3,24722308,44.768444,0.112758
3,24757147,44.821575,0.053131
3,24761188,44.955507,0.133932
3,24833751,45.017362,0.061855
3,24836454,45.089031,0.071669
3,24878349,45.114063,0.025032
3,24881433,45.178936,0.064873
3,25075591,45.417408,0.238472
3,25077674,45.500728,0.08332
3,25326083,45.619997,0.119269
3,25328838,45.722567,0.10257
3,25459497,45.842729,0.120162
3,25461836,45.954731,0.112002
3,25508064,46.074982,0.120251
3,25514276,46.257014,0.182032
3,25630857,46.477067,0.220053
3,25726528,46.490849,0.013782
3,25730461,46.612116,0.121267
3,25930204,46.694862,0.082746
3,25933984,46.794351,0.099489
3,26017607,46.897409,0.103058
3,26393305,47.003643,0.106234
3,26401189,47.081567,0.077924
3,26543080,47.142766,0.061199
3,26548343,47.351513,0.208747
3,26638378,47.440844,0.089331
3,26639596,47.499231,0.058387
3,26876818,47.622399,0.123168
3,26878587,47.769508,0.147109
3,26903036,47.80129,0.031782
3,26905265,47.940223,0.138933
3,27034213,48.024865,0.084642
3,27038340,48.146288,0.121423
3,27590422,48.258046,0.111758
3,27612852,48.342979,0.084933
3,27658320,48.374781,0.031802
3,27663067,48.477198,0.102417
3,27829311,48.630039,0.152841
3,27839134,48.722387,0.092348
3,27842287,48.835193,0.112806
3,27943615,48.874691,0.039498
3,27978488,49.01691,0.142219
3,28040722,49.078608,0.061698
3,28043715,49.215071,0.136463
3,28120783,49.311857,0.096786
3,28130472,49.41061,0.098753
3,28647903,49.561684,0.151074
3,28650238,49.693578,0.131894
3,28885804,49.913669,0.220091
3,28890628,49.993826,0.080157
3,29016439,50.056059,0.062233
3,29020122,50.214202,0.158143
3,29140961,50.266292,0.05209
3,29143465,50.372928,0.106636
3,29210241,50.44735,0.074422
3,29221200,50.665831,0.218481
3,29318497,50.877668,0.211837
3,29320932,50.96459,0.086922
3,29407918,51.169293,0.204703
3,29415650,51.324164,0.154871
3,29431425,51.413122,0.088958
3,29707118,51.64555,0.232428
3,29708788,51.749467,0.103917
3,29809958,51.801379,0.051912
3,29814444,51.964877,0.163498
3,29876233,52.023555,0.058678
3,29882996,52.104137,0.080582
3,29992733,52.337586,0.233449
3,30197892,52.462551,0.124965
3,30201609,52.582633,0.120082
3,30267512,52.680593,0.09796
3,30269310,52.805366,0.124773
3,30288996,52.896935,0.091569
3,30483367,53.031949,0.135014
3,30530969,53.143569,0.11162
3,30534467,53.222085,0.078516
3,30565447,53.265358,0.043273
3,30568556,53.341995,0.076637
3,30659119,53.44405,0.102055
3,30663987,53.520328,0.076278
3,30717661,53.616127,0.095799
3,30746868,53.742689,0.126562
3,31064485,53.999262,0.256573
3,31066725,54.046944,0.047682
3,31269952,54.175398,0.128454
3,31276858,54.29056,0.115162
3,31554897,54.559926,0.269366
3,31721774,54.599623,0.039697
3,31733345,54.77789,0.178267
3,31846251,54.890318,0.112428
3,31850158,54.966903,0.076585
3,31852083,55.082598,0.115695
3,31908377,55.167003,0.084405
3,31960866,55.376944,0.209941
3,32234547,55.60486,0.227916
3,32238240,55.727154,0.122294
3,32291203,55.93866,0.211506
3,32349801,56.005204,0.066544
3,32358003,56.165518,0.160314
3,32368740,56.189749,0.024231
3,32378929,56.374664,0.184915
3,32466487,56.544955,0.170291
3,32633004,56.621531,0.076576
3,32637097,56.719543,0.098012
3,32844155,56.794983,0.07544
3,32850921,56.92048,0.125497
3,33013066,57.039721,0.119241
3,33015289,57.090061,0.05034
3,33254042,57.328024,0.237963
3,33256616,57.438309,0.110285
3,33966831,57.620546,0.182237
3,33972533,57.704907,0.084361
3,33986250,57.713408,0.008501
3,33991181,57.866238,0.15283
3,34403194,58.095181,0.228943
3,34810989,58.175367,0.080186
3,34814789,58.313256,0.137889
3,35244870,58.472573,0.159317
3,35285588,58.609294,0.136721
3,35913342,58.825661,0.216367
3,35914589,58.889349,0.063688
3,36027981,59.014389,0.12504
3,36033787,59.122703,0.108314
3,36411419,59.31291,0.190207
3,36417793,59.387895,0.074985
3,36484823,59.418976,0.031081
3,36487492,59.549613,0.130637
3,36738804,59.668135,0.118522
3,36798989,59.775963,0.107828
3,36800257,59.826476,0.050513
3,36831830,59.871109,0.044633
3,36833883,59.992003,0.120894
3,36966067,60.096437,0.104434
3,37456380,60.128281,0.031844
3,37529636,60.197501,0.06922
3,37537166,60.269073,0.071572
3,37670876,60.409043,0.13997
3,37814550,60.450681,0.041638
3,37837218,60.573159,0.122478
3,38161691,60.799793,0.226634
3,38352450,60.847435,0.047642
3,38357817,60.95521,0.107775
3,38440237,61.050548,0.095338
3,38601556,61.080986,0.030438
3,38609334,61.178467,0.097481
3,38724849,61.379251,0.200784
3,38726685,61.498634,0.119383
3,38862148,61.641799,0.143165
3,38864387,61.759718,0.117919
3,39185248,61.808243,0.048525
3,39326283,62.015738,0.207495
3,39601272,62.134953,0.119215
3,39604285,62.288741,0.153788
3,39739975,62.336669,0.047928
3,39745531,62.420886,0.084217
3,39843119,62.486691,0.065805
3,39849382,62.546312,0.059621
3,40242390,62.779923,0.233611
3,40794565,62.93512,0.155197
3,40796649,62.989502,0.054382
3,40894398,63.072557,0.083055
3,40900521,63.176599,0.104042
3,41017070,63.226548,0.049949
3,41021263,63.380734,0.154186
3,41063158,63.426869,0.046135
3,41066528,63.519229,0.09236
3,41710701,63.84686,0.327631
3,42184173,63.931725,0.084865
3,42185562,64.015144,0.083419
3,42334157,64.159221,0.144077
3,42335661,64.218542,0.059321
3,42377442,64.252157,0.033615
3,42378540,64.312113,0.059956
3,42415470,64.356411,0.044298
3,42418113,64.549806,0.193395
3,42534042,64.658832,0.109026
3,42541598,64.735914,0.077082
3,42580706,64.793444,0.05753
3,43195379,65.029272,0.235828
3,43202378,65.16346,0.134188
3,43250443,65.243559,0.080099
3,43767042,65.333244,0.089685
3,43803255,65.413633,0.080389
3,44104875,65.533055,0.119422
3,44125372,65.912593,0.379538
3,44138031,65.921792,0.009199
3,44141157,66.002832,0.08104
3,44170446,66.170457,0.167625
3,44909631,66.263203,0.092746
3,45130132,66.361647,0.098444
3,45163449,66.553581,0.191934
3,45168882,66.707573,0.153992
3,45186720,66.799407,0.091834
3,45449949,67.0255,0.226093
3,45818220,67.204604,0.179104
3,45822437,67.351131,0.146527
3,45841068,67.43395,0.082819
3,46621793,67.704604,0.270654
3,46657162,67.771834,0.06723
3,46659860,67.824946,0.053112
3,46982737,67.978293,0.153347
3,48369034,68.060194,0.081901
3,48770732,68.163595,0.103401
3,51824167,68.365946,0.202351
3,51837850,68.429555,0.063609
3,52210700,68.562124,0.132569
3,52217704,68.664946,0.102822
3,53175017,68.819603,0.154657
3,53179754,68.924504,0.104901
3,53284437,69.057322,0.132818
3,53538107,69.105741,0.048419
3,53598080,69.193075,0.087334
3,53602285,69.279124,0.086049
3,53637695,69.367168,0.088044
3,53738774,69.424711,0.057543
3,53741287,69.509771,0.08506
3,53832903,69.584397,0.074626
3,53888988,69.726014,0.141617
3,54077078,69.822129,0.096115
3,54084917,69.98646,0.164331
3,54166320,70.033118,0.046658
3,54173258,70.244502,0.211384
3,54264513,70.331408,0.086906
3,54298050,70.445989,0.114581
3,54378600,70.486343,0.040354
3,54381071,70.610327,0.123984
3,54485609,70.651531,0.041204
3,54489281,70.819713,0.168182
3,54585416,70.863678,0.043965
3,54590544,70.945624,0.081946
3,54638107,71.054478,0.108854
3,54641020,71.206675,0.152197
3,54817204,71.26482,0.058145
3,54819686,71.325099,0.060279
3,54881581,71.370166,0.045067
3,54919480,71.527689,0.157523
3,55007935,71.585068,0.057379
3,55011376,71.644579,0.059511
3,55181282,71.840095,0.195516
3,55223525,71.944875,0.10478
3,55224946,71.99424,0.049365
3,55267443,72.029877,0.035637
3,55269268,72.107067,0.07719
3,55345677,72.194492,0.087425
3,55351198,72.377737,0.183245
3,55615260,72.554318,0.176581
3,55620667,72.74973,0.195412
3,55732594,72.89281,0.14308
3,55736867,73.025418,0.132608
3,55801088,73.063673,0.038255
3,55802668,73.189001,0.125328
3,55935470,73.286669,0.097668
3,56432235,73.425681,0.139012
3,56434744,73.504278,0.078597
3,56525277,73.531222,0.026944
3,56527268,73.58116,0.049938
3,56826791,73.663181,0.082021
3,56845727,73.719009,0.055828
3,56849749,73.799522,0.080513
3,56953624,73.887908,0.088386
3,56958358,74.01257,0.124662
3,57073070,74.080716,0.068146
3,57074218,74.131097,0.050381
3,57219344,74.266902,0.135805
3,57920128,74.328526,0.061624
3,58159893,74.578546,0.25002
3,58456811,74.657366,0.07882
3,58549297,74.754236,0.09687
3,58558769,74.914837,0.160601
3,58700496,75.117299,0.202462
3,58707117,75.288143,0.170844
3,59090690,75.313416,0.025273
3,59232354,75.407752,0.094336
3,59235763,75.509029,0.101277
3,59407977,75.676261,0.167232
3,59410961,75.853091,0.17683
3,59463037,75.998642,0.145551
3,59467599,76.106842,0.1082
3,59555396,76.165694,0.058852
3,59570054,76.262163,0.096469
3,59659658,76.311486,0.049323
3,59662778,76.374568,0.063082
3,59774914,76.671491,0.296923
3,59777008,76.787194,0.115703
3,59889113,76.944367,0.157173
3,59904811,77.064441,0.120074
3,59998714,77.203107,0.138666
3,60016317,77.277272,0.074165
3,60018326,77.402994,0.125722
3,60112295,77.528619,0.125625
3,60141414,77.677971,0.149352
3,60142703,77.730724,0.052753
3,60271645,77.898984,0.16826
3,60273768,77.971708,0.072724
3,60303504,78.025757,0.054049
3,60306891,78.118821,0.093064
3,60348943,78.189096,0.070275
3,60350709,78.321643,0.132547
3,60405637,78.358196,0.036553
3,60408404,78.428225,0.070029
3,60477431,78.487126,0.058901
3,60481459,78.629341,0.142215
3,60574721,78.805614,0.176273
3,60576769,78.965907,0.160293
3,60731999,79.165838,0.199931
3,60744333,79.229801,0.063963
3,60748133,79.354703,0.124902
3,60807818,79.392638,0.037935
3,60809193,79.491114,0.098476
3,61041360,79.68265,0.191536
3,61277928,79.786522,0.103872
3,61281037,79.909353,0.122831
3,61567114,80.201849,0.292496
3,61570544,80.259185,0.057336
3,61651999,80.351729,0.092544
3,61665102,80.430648,0.078919
3,61668923,80.556955,0.126307
3,61940856,80.765033,0.208078
3,61959582,80.883594,0.118561
3,62049278,80.950068,0.066474
3,62051015,81.03587,0.085802
3,62111474,81.119643,0.083773
3,62113696,81.231429,0.111786
3,62347238,81.360742,0.129313
3,62421793,81.817332,0.45659
3,62584578,82.037636,0.220304
3,62592522,82.237334,0.199698
3,62602293,82.310239,0.072905
3,62604010,82.383414,0.073175
3,62644117,82.536808,0.153394
3,62881664,82.793835,0.257027
3,62884650,82.964095,0.17026
3,63144176,83.148357,0.184262
3,63150837,83.213508,0.065151
3,63339113,83.27914,0.065632
3,63401490,83.379004,0.099864
3,63404743,83.483994,0.10499
3,63436903,83.574384,0.09039
3,63438754,83.715144,0.14076
3,63498876,83.773708,0.058564
3,63500886,83.924256,0.150548
3,63504600,83.935185,0.010929
3,63505949,84.042045,0.10686
3,63531308,84.067855,0.02581
3,63532999,84.163878,0.096023
3,63583133,84.177046,0.013168
3,63588304,84.260177,0.083131
3,63667662,84.349242,0.089065
3,63670783,84.466449,0.117207
3,64063593,84.585636,0.119187
3,64116376,84.668542,0.082906
3,64138716,84.832742,0.1642
3,64251390,84.928588,0.095846
3,64252968,85.012734,0.084146
3,64472131,85.349795,0.337061
3,64480906,85.67501,0.325215
3,64639575,85.921493,0.246483
3,64643533,86.015369,0.093876
3,64699445,86.152903,0.137534
3,64861470,86.27782,0.124917
3,64949548,86.480617,0.202797
3,65272607,86.805963,0.325346
3,65274157,86.91056,0.104597
3,65338097,86.989152,0.078592
3,65347423,87.100968,0.111816
3,65399949,87.156082,0.055114
